"Duke University","Developmental And Stem Cell Biology","PhD (F10)","Accepted"," E-mail","4 Mar 2010","","","","","","A","4 Mar 2010",""
"UT Southwestern At Dallas","Chemical Biology, DBS","PhD (F10)","Rejected"," E-mail","3 Mar 2010","  3.20","550","720","4.50","","I","4 Mar 2010",":( Good luck for everyone else. I still have one shot at Unniversity of Minnesota"
"University Of Pennsylvania (UPenn)","Cell And Molecular Biology","PhD (F10)","Rejected"," Website","4 Mar 2010","","","","","","A","4 Mar 2010","""Every year the number of applications to the University of Pennsylvania is very great, and unfortunately your application was not among those we were able to accept.""
"
"Massachusetts Institute Of Technology (MIT)","Computational And Systems Biology (CSBi)","PhD (F10)","Accepted"," E-mail","3 Mar 2010","","","","","","A","4 Mar 2010",""
"Weill Cornell Medical College","Biochemistry, Cellular And Molecular Biology (BCMB)","PhD (S10)","Accepted"," E-mail","1 Mar 2010","  3.35","720","800","5.00","660","A","4 Mar 2010",""
"University Of Notre Dame","Biology","PhD (F10)","Accepted"," E-mail","1 Mar 2010","  3.71","650","760","5.50","","A","4 Mar 2010","Directly after the interview weekend ^_^."
"University Of Oregon","Biology","PhD (F10)","Rejected"," Postal Service","4 Mar 2010","","","","","","A","4 Mar 2010","Received rejection via a brief impersonal letter. Not my first choice in schools, but I am still bummed."
"Duke University","Developmental And Stem Cell Biology","PhD (F10)","Rejected"," E-mail","4 Mar 2010","","","","","","I","4 Mar 2010",""
"Harvard University","Systems Biology","PhD (F10)","Rejected"," Postal Service","3 Mar 2010","","","","","","A","3 Mar 2010",""
"The Scripps Research Institute","Biology","PhD (F10)","Accepted"," E-mail","3 Mar 2010"," ","740","800","5.50","","A","3 Mar 2010","Really enthusiastic faculty.. great time there"
"Joint CMU-Pitt","Computational Biology","PhD (F10)","Accepted"," E-mail","3 Mar 2010","  3.70","690","792","4.50","","I","3 Mar 2010","International student doing a research internship in the US."
"Baylor College Of Medicine","Cell And Molecular Biology (CMB)","PhD (F10)","Rejected"," E-mail","3 Mar 2010","","","","","","I","3 Mar 2010","My application was passed to the second choice department. No hope, I think."
"University Of California, Berkeley (UCB)","Integrative Biology","PhD (F10)","Accepted"," E-mail","2 Mar 2010","","","","","","A","3 Mar 2010",""
"University Of California, Los Angeles (UCLA)","Ecology And Evolutionary Biology","PhD (F10)","Accepted"," E-mail","2 Mar 2010","","","","","","A","3 Mar 2010","Unofficial e-mail from POI"
"SUNY Health Science Center","Molecular And Cell Biology (MCB)","PhD (F10)","Interview"," E-mail","1 Mar 2010","","","","","","U","3 Mar 2010","Phone interview"
"University Of Washington","Biology","PhD (F10)","Accepted"," Phone","1 Mar 2010","","","","","","A","2 Mar 2010","to poster below: I attended the interview session on 2/26"
"University Of Florida","Biology Department & Paleobotany","PhD (F10)","Rejected"," Other","2 Mar 2010","","","","","","U","2 Mar 2010","My second time to apply this program. and I am familiar with the professor, he is really a nice professor. But he still gave me a Rej. He told me 6 students want to work with him, and my files not strong enough."
"University Of California, Davis (UCD)","Population Biology","PhD (F10)","Rejected"," Website","25 Feb 2010","  3.20","500","790","3.50","","I","2 Mar 2010",""
"Weill Cornell Medical College","Biochemistry Cell And Molecular Biology (BCMB)","PhD (F10)","Accepted"," E-mail","2 Mar 2010","","","","","","I","2 Mar 2010",""
"University Of Washington","Biology","PhD (F10)","Accepted"," Phone","1 Mar 2010","","","","","","A","2 Mar 2010",""
"Baylor College Of Medicine","Biochemistry & Molecular Biology (BMB)","PhD (F10)","Rejected"," E-mail","2 Mar 2010","","","","","","U","2 Mar 2010","Few international students get acceptance."
"Brandeis University","Molecular Cell Biology","PhD (F10)","Accepted"," E-mail","1 Mar 2010","","","","","","I","1 Mar 2010",""
"University Of California, San Francisco (UCSF)","Chemistry & Chemical Biology (CCB)","PhD (F10)","Accepted"," E-mail","27 Feb 2010","","","","","","I","1 Mar 2010","2 PI also sent me congragulations, so heartwarming!"
"University Of Oregon","Ecology And Evolutionary Biology","PhD (F10)","Accepted"," E-mail","26 Feb 2010","  3.49","670","640","5.00","","A","1 Mar 2010","A kind message from a faculty member: ""...it is my pleasure to let you know that you will be receiving an offer from us."""
"Weill Cornell Medical College","Biochemistry, Cellular And Molecular Biology (BCMB)","PhD (S10)","Accepted"," E-mail","28 Feb 2010","","","","","","A","28 Feb 2010",""
"Columbia University","Metabolic Biology","PhD (F10)","Accepted"," Phone","27 Feb 2010","","","","","","A","27 Feb 2010","Phone call from the Institute of Human Nutrition followed by an email."
"Massachusetts Institute Of Technology (MIT)","Biology","PhD (F10)","Accepted"," E-mail","26 Feb 2010","","","","","","U","27 Feb 2010","interview was on Feb 8th"
"University Of Southern California (USC)","Integrative Evolutionary Biology","PhD (F10)","Accepted"," E-mail","27 Feb 2010","","","","","","A","27 Feb 2010","Fellowship awarded: The College Doctoral Fellowship provides stipend support to total $29,000 per year for five years, of which $5,000 will be paid during the summer. This fellowship also includes an annual research budget of $1,000 to cover costs associated with a student’s scholarly research.

Good luck to all!"
"Rice University","Ecology And Evolutionary Biology","PhD (F10)","Accepted"," E-mail","27 Feb 2010","  3.30","790","500","3.50","","I","27 Feb 2010","Missed my dream school (Princeton) after the interview, I finally get the offer from my dream lab. Maybe it is a better result. :)"
"University Of Illinois, Urbana Champaign (UIUC)","Biophysics And Computational Biology","PhD (F10)","Accepted"," E-mail","26 Feb 2010","","","","","","I","26 Feb 2010","5th admission"
"Johns Hopkins University (JHU)","Cellular, Molecular, Developmental Biology And Biophysics","PhD (F10)","Accepted"," E-mail","19 Feb 2010","  3.40","690","720","5.00","","A","26 Feb 2010","yay :o)"
"University Of Wisconsin, Madison","Cellular & Molecular Biology Program","PhD (F10)","Rejected"," E-mail","11 Jan 2010","","","","","","U","26 Feb 2010",""
"Princeton University","Quantitative And Computational Biology (QCB)","PhD (F10)","Accepted"," Phone","24 Feb 2010","  3.70","800","800","6.00","","A","26 Feb 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Molecular And Cellular Biology","PhD (F10)","Accepted"," E-mail","26 Feb 2010","","","","","","I","26 Feb 2010","still waiting for my dream school~~"
"University Of Illinois, Urbana Champaign (UIUC)","Molecular And Cellular Biology (MCB)","PhD (F10)","Accepted"," E-mail","26 Feb 2010","","","","","","I","26 Feb 2010","$22,660 Stipend and tuition waiver! :)"
"University Of Michigan, Ann Arbor","Bioinformatics And Computational Biology","PhD (F10)","Accepted"," Phone","25 Feb 2010","","","","","","A","25 Feb 2010","phone call from professor saying I was accepted with full funding"
"Princeton University","Quantitative And Computational Biology (QCB)","PhD (F10)","Accepted"," E-mail","25 Feb 2010","  3.90","730","800","4.00","","A","25 Feb 2010",""
"University Of California, San Francisco (UCSF)","Quantitative Biology","PhD (F10)","Rejected"," E-mail","28 Jan 2010","","","","","","I","25 Feb 2010",""
"Harvard University","Chemistry & Chemical Biology","PhD (F10)","Rejected"," E-mail","25 Feb 2010","","","","","","I","25 Feb 2010",""
"Ohio State University (OSU)","Evolution, Ecology, And Organismal Biology","PhD (F10)","Accepted"," Other","25 Feb 2010","  3.85","590","670","5.50","","A","25 Feb 2010","Online application status = accepted. Life is good!"
"Albert Einstein College Of Medicine","Biology","PhD (F10)","Rejected"," Postal Service","24 Feb 2010","","","","","","A","25 Feb 2010",""
"North Carolina State University","Computational Biology And Bioinformatics","PhD (F10)","Accepted"," E-mail","24 Feb 2010","","","","","","A","24 Feb 2010",""
"Harvard University","Systems Biology","PhD (F10)","Rejected"," E-mail","24 Feb 2010","","","","","","A","24 Feb 2010","Had to email to receive status. Official letter ""will be sent in the next few weeks"""
"Iowa State University","Bioinformatics And Computational Biology","PhD (F10)","Interview"," Phone","24 Feb 2010","  3.10","560","790","2.50","","U","24 Feb 2010",""
"University Of Chicago","Biology (Ecology, Evolutionary Biology And Behavior)","PhD (F10)","Rejected"," Postal Service","15 Feb 2010","","","","","","A","24 Feb 2010",""
"Wayne State University","Molecular Biology And Genetics","PhD (F10)","Accepted"," E-mail","24 Feb 2010","  3.81","450","730","5.50","","A","24 Feb 2010",""
"Wayne Wtate University","Molecular Biology & Genetics","PhD (F10)","Accepted"," E-mail","24 Feb 2010","  3.81","450","730","5.50","","A","24 Feb 2010","Stoked!!!  Tuition, Health Care, $24K"
"Harvard University","Organismic And Evolutionary Biology (OEB)","PhD (F10)","Other"," E-mail","24 Feb 2010","","","","","","I","24 Feb 2010","Potential advisor states that decision letters will be sent out in the next few weeks. He is however not involved in admission process."
"University Of California, San Diego (UCSD)","Chemistry & Chemical Biology","PhD (F10)","Interview"," E-mail","24 Feb 2010","","","","","","A","24 Feb 2010",""
"Pennsylvania State University - University Park","Biology Department","PhD (F10)","Interview"," E-mail","22 Jan 2010","","","","","","I","24 Feb 2010","invited to graduate recruitment weekend, but not certain about admitted yet."
"Arizona State University (ASU)","Plant Biology","Masters (F10)","Accepted"," E-mail","24 Feb 2010","","","","","","A","24 Feb 2010",""
"University Of California, Davis (UCD)","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," Other","24 Feb 2010","","","","","","A","24 Feb 2010","I was informally rejected by email today. No update on the website quite yet. Basically my rejection was directly related to really lame GRE scores. I shake my fist and grumble a thousand curses towards ETS. Curses! Curses!"
"University Of California, Los Angeles (UCLA)","Computational Biology And Bioinformatics","PhD (S10)","Rejected"," E-mail","24 Feb 2010","","","","","","I","24 Feb 2010",""
"Thomas Jefferson University College Of Graduate Studies","Cell And Developmental Biology (CDB)","PhD (F10)","Accepted"," E-mail","23 Feb 2010","","","","","","A","24 Feb 2010",""
"University Of Vermont","Cell And Molecular Biology","PhD (F10)","Accepted"," E-mail","23 Feb 2010","","","","","","A","23 Feb 2010",""
"Princeton University","Ecology And Evolutionary Biology","PhD (S10)","Rejected"," E-mail","22 Feb 2010","","","","","","A","23 Feb 2010",""
"Cornell University","Tri-I Computational Biology And Medicine","PhD (F10)","Rejected"," E-mail","11 Feb 2010","","","","","","U","23 Feb 2010",""
"University Of Washington, Seattle","Molecular & Cell Biology (MCB)","PhD (F10)","Accepted"," E-mail","23 Feb 2010","","","","","","A","23 Feb 2010",""
"University Of Washington, Seattle","Molecular And Cellular Biology (MCB)","PhD (F10)","Accepted"," E-mail","23 Feb 2010","","","","","","A","23 Feb 2010","Interviewed Feb13-14. Accepted Feb23. Free laptop if I accept!"
"New York University GSAS (NYU)","Education, Biology MA","Masters (F10)","Accepted"," Postal Service","18 Feb 2010","","","","","","A","23 Feb 2010",""
"Duke University","Computational Biology And Bioinformatics","PhD (F10)","Rejected"," Website","22 Feb 2010","","","","","","I","23 Feb 2010",""
"Princeton University","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," E-mail","22 Feb 2010","","","","","","","23 Feb 2010",""
"Brown University","Molecular & Cell Biology (MCB)","PhD (F10)","Accepted"," E-mail","23 Feb 2010","","","","","","A","23 Feb 2010",""
"Johns Hopkins School Of Medicine","Biochemistry, Cellular And Molecular Biology (BCMB)","PhD (F10)","Rejected"," E-mail","23 Feb 2010","","","","","","I","23 Feb 2010",""
"Princeton University","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," E-mail","22 Feb 2010","  3.49","630","710","5.00","760","A","22 Feb 2010",""
"Princeton University","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," E-mail","22 Feb 2010","","","","","","A","22 Feb 2010",""
"Thomas Jefferson University College Of Health Professions","Cell And Developmental Biology (CDB)","PhD (F10)","Accepted"," E-mail","22 Feb 2010","","","","","","A","22 Feb 2010","From the program chair: committee recommended me for admission.  Final approval from the graduate school still to come."
"Johns Hopkins University - Bloomberg School Of Public Health","Biochemistry & Molecular Biology (BMB)","PhD (F10)","Accepted"," E-mail","22 Feb 2010","","","","","","A","22 Feb 2010","The email comes from the program coordinator but there's a really nice letter attached!!"
"Harvard University","Systems Biology","PhD (F10)","Rejected"," E-mail","22 Feb 2010","","","","","","A","22 Feb 2010","About friggin' time.  For $105, you would think they could notify you on being rejected when they have all their interview candidates in early January.  Anyway, congrats to all those who got into the program!"
"Yale University","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," E-mail","28 Jan 2010","","","","","","A","22 Feb 2010","Got the super generic rejection letter issued by the Dean of the Graduate School with the impersonal statement that  they had 10,400 applicants. I wonder if they even considered my application."
"Harvard University","Systems Biology","PhD (F10)","Accepted"," E-mail","18 Feb 2010","  3.70","800","800","6.00","","A","22 Feb 2010",""
"University Of California, Santa Cruz (UCSC)","Molecular Cell & Developmental Biology (MCDB)","PhD (S10)","Accepted"," Phone","20 Feb 2010","  3.67","800","590","3.50","","I","21 Feb 2010","interview on 2.12"
"University Of Illinois, Urbana Champaign (UIUC)","Program In Ecology, Evolution, And Conservation Biology (PEEC)","PhD (F10)","Rejected"," Postal Service","12 Feb 2010","  3.49","630","710","5.00","","A","21 Feb 2010",""
"UTHSC San Antonio","Biology Track","PhD (F10)","Interview"," E-mail","19 Feb 2010","","","","","","U","20 Feb 2010",""
"Harvard University","Biology Department","PhD (F10)","Accepted"," E-mail","19 Feb 2010","  3.40","520","790","3.50","","U","19 Feb 2010","I am genious."
"University Of California, San Diego (UCSD)","Bioinformatics And Systems Biology","PhD (F10)","Wait listed"," Phone","19 Feb 2010","","","","","","A","19 Feb 2010","Let's get this waitlist moving people..."
"Harvard University","Systems Biology","PhD (F10)","Rejected"," E-mail","18 Feb 2010","  3.93","700","800","5.50","","A","18 Feb 2010","Interviews all went very well. Very surprised. I got into some really great other programs.... 1 excellent publication, great references, 800Q, 610V, 5.5W, a slew of oral presentations.... this is a huge shock."
"Havard","Systems Biology","PhD (F10)","Accepted"," E-mail","18 Feb 2010","","","","","","I","18 Feb 2010","Fantastic again!"
"Harvard University","Systems Biology","PhD (F10)","Accepted"," E-mail","18 Feb 2010","","","","","","U","18 Feb 2010",""
"College Of Charleston","Marine Biology","Masters (F10)","Accepted"," Phone","18 Feb 2010","","","","","","A","18 Feb 2010","Got a call earlier, so excited! An official letter is coming in the mail :)"
"SUNY Stony Brook","Molecular And Cellular Biology","PhD (F10)","Accepted"," E-mail","18 Feb 2010","","","","","","I","18 Feb 2010","GRE: V: 630 Q: 800 AW: 4.5  no paper"
"University Of California, San Francisco (UCSF)","Chemistry And Chemical Biology","PhD (F10)","Accepted"," E-mail","18 Feb 2010","","","","","","A","18 Feb 2010",""
"University Of North Carolina, Chapel Hill (UNC)","BBSP (Bioinformatics And Computational Biology)","PhD (F10)","Accepted"," Phone","17 Feb 2010","","","","","","I","17 Feb 2010","Phone call from one of my interview professor"
"University Of California, Davis (UCD)","Animal Biology","PhD (F10)","Accepted"," Website","17 Feb 2010","  2.90","580","700","4.50","","A","17 Feb 2010","Have an MS in Biotech from UCI (GPA = 3.84), 2 yrs pharma scientist experience, several internships."
"Mount Sinai School Of Medicine","Cancer Biology","PhD (F10)","Rejected"," E-mail","17 Feb 2010","","","","","","U","17 Feb 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Cell And Molecular Biology (CMB)","PhD (F10)","Rejected"," E-mail","15 Feb 2010","","","","","","A","17 Feb 2010","Got Accepted to Cornell, Washington University St. Louis, UCLA, ect.
BUT reject to UIUC?!"
"University Of California, Riverside (UCR)","Biology","PhD (F10)","Accepted"," E-mail","10 Feb 2010","","","","","","A","17 Feb 2010",""
"Rutgers University","Biology","PhD (F10)","Accepted"," E-mail","11 Feb 2010","","","","","","A","17 Feb 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Molecular And Cellular Biology","PhD (F10)","Rejected"," E-mail","16 Feb 2010","  3.11","300","560","3.50","","A","17 Feb 2010","2 internships and a bag-load of leadership experience"
"University Of Cincinnati","Molecular And Developmental Biology","PhD (F10)","Accepted"," Phone","17 Feb 2010","","","","","","I","17 Feb 2010","hmmm.....now watt......hmmmm"
"SUNY Stony Brook","Ecology And Evolutionary Biology","PhD (F10)","Accepted"," E-mail","1 Feb 2010","","","","","","I","17 Feb 2010","getting full financial support of $19000 a year.
TAship offered"
"University Of Illinois, Urbana Champaign (UIUC)","Biophysics And Computational Biology","PhD (F10)","Interview"," E-mail","16 Feb 2010","  3.69","370","800","3.00","900","I","16 Feb 2010",""
"Harvard University","Organismic And Evolutionary Biology (OEB)","PhD (F10)","Accepted"," E-mail","13 Feb 2010","","","","","","A","16 Feb 2010",""
"City University Of New York (CUNY) Graduate Center","Biology (Ecology, Evolutionary Biology And Behavior)","PhD (F10)","Other"," E-mail","16 Feb 2010","","","","","","O","16 Feb 2010","The Admissions Committee has not made a final determination regarding your application to the program.  As soon as a decision is communicated to the Office of Admissions, you will be promptly notified via mail. Please note that final decisions are usually made two to three months after the program deadline (Jan 1)."
"Harvard University","Chemistry & Chemical Biology (CCB)","PhD (F10)","Accepted"," Postal Service","19 Jan 2010","","","","","","A","16 Feb 2010",""
"University Of California, San Diego (UCSD)","Biology","PhD (F10)","Accepted"," Phone","15 Feb 2010","","","","","","A","15 Feb 2010",""
"University Of California, Berkeley (UCB)","Molecular & Cell Biology (MCB)","PhD (F10)","Rejected"," E-mail","1 Feb 2010","","","","","","A","15 Feb 2010",""
"Carnegie Mellon University (CMU)","Biology","PhD (F10)","Rejected"," E-mail","12 Feb 2010","","","","","","A","15 Feb 2010",""
"University Of South Carolina","Biology","Masters (F10)","Other"," E-mail","21 Jan 2010","","","","","","A","13 Feb 2010","Have been talking to program director and faculty members about setting up a good time to visit. Was offered the option of switching to PhD in order to receive a fellowship. Hopefully an acceptance is coming soon!"
"University Of California, Berkeley (UCB)","Plant And Microbial Biology","PhD (F10)","Rejected"," Postal Service","12 Feb 2010","  3.89","570","780","5.50","870","A","13 Feb 2010",""
"University Of California, Davis (UCD)","Nutritional Biology","PhD (F10)","Accepted"," Website","13 Feb 2010","","","","","","A","13 Feb 2010","Got an email a few days ago saying to check on 2/13/10.  There it was!"
"Duke University","Cell And Molecular Biology (CMB)","PhD (F10)","Rejected"," Website","13 Feb 2010","","","","","","I","13 Feb 2010","Link to website by email."
"Brown University","Computational Biology","PhD (F10)","Interview"," E-mail","12 Feb 2010","","","","","","U","12 Feb 2010",""
"University Of Southern California (USC)","Computational Biology","PhD (F10)","Interview"," E-mail","10 Feb 2010","","","","","","I","12 Feb 2010",""
"University Of Colorado, Boulder","Molecular, Cellular, And Developmental Biology (MCDB)","PhD (F10)","Accepted"," E-mail","12 Feb 2010","","","","","","A","12 Feb 2010",""
"Mount Sinai School Of Medicine","Developmental And Stem Cell Biology","PhD (F10)","Interview"," E-mail","11 Feb 2010","","","","","","A","11 Feb 2010",""
"University Of Arizona","Ecology And Evolutionary Biology","PhD (F10)","Rejected"," E-mail","11 Feb 2010","  3.70","630","800","4.50","","A","11 Feb 2010","sad :("
"Virginia Tech","Genomics Bioinformatics And Computational Biology","PhD (F10)","Interview"," E-mail","10 Feb 2010","  3.75","520","790","2.50","","U","11 Feb 2010","phone Interview notice by professor"
"University Of Wisconsin, Madison","Cell And Molecular Biology (CMB)","PhD (F10)","Accepted"," Phone","11 Feb 2010","","","","","","U","11 Feb 2010",""
"Harvard University","Systems Biology","PhD (F10)","Interview"," E-mail","8 Jan 2010","  3.90","700","800","5.00","","A","10 Feb 2010",""
"University Of Michigan, Ann Arbor","Ecology And Evolutionary Biology","PhD (F10)","Other"," E-mail","3 Feb 2010","  3.65","610","780","4.50","800","A","10 Feb 2010","Ph.D. app rejected, app transfered to funded Master's program"
"Boston University","Biology (EBE)","PhD (S10)","Interview"," E-mail","10 Feb 2010","  3.51","660","740","5.00","730","A","10 Feb 2010","Informal, but I'm going to visit the department after a phone interview."
"Wayne State University","Molecular Biology And Genetics","PhD (F10)","Interview"," E-mail","9 Feb 2010","","","","","","A","10 Feb 2010",""
"University Of California, Irvine (UCI)","Cell And Molecular Biology (CMB)","PhD (F10)","Accepted"," E-mail","1 Feb 2010","","","","","","","10 Feb 2010",""
"Carnegie Mellon University (CMU) And University Of Pittsburgh","Computational Biology","PhD (F10)","Interview"," E-mail","28 Jan 2010","","","","","","U","10 Feb 2010","Invited to interview program Feb 17-19"
"Duke University","Cell And Molecular Biology (CMB)","PhD (F10)","Accepted"," E-mail","10 Feb 2010","","","","","","A","10 Feb 2010",""
"Duke University","Cellular And Molecular Biology (CMB)","PhD (F10)","Accepted"," E-mail","9 Feb 2010","","","","","","A","9 Feb 2010","sigh"
"Duke University","Cell And Molecular Biology (CMB)","PhD (S10)","Accepted"," E-mail","9 Feb 2010","  3.87","680","760","4.50","","A","9 Feb 2010",""
"Harvard University","Chemistry And Chemical Biology","PhD (F10)","Rejected"," Postal Service","5 Feb 2010","","","","","","A","9 Feb 2010",""
"Pennsylvania State University (PSU)","Biochemistry, Microbiology & Molecular Biology","PhD (F10)","Other"," E-mail","8 Feb 2010","","","","","","A","8 Feb 2010","What are the chances of admittance if you are invited to a graduate recruitment weekend with all expenses covered?"
"Brandeis University","Molecular Cell Biology","PhD (F10)","Accepted"," E-mail","8 Feb 2010","","","","","","A","8 Feb 2010","Psyched! This is my first choice! I interviewed on February 5th. What an amazing school!"
"Baylor College Of Medicine","Structural And Computational Biology And Molecular Biophysics","PhD (F10)","Interview"," E-mail","8 Jan 2010","","","","","","A","8 Feb 2010","attending an interview weekend 2/24 - 2/27"
"University Of California, Riverside (UCR)","Evolution, Ecology, And Organismal Biology","PhD (F10)","Accepted"," E-mail","3 Feb 2010","","","","","","A","8 Feb 2010",""
"University Of Kansas","Ecology And Evolutionary Biology","PhD (F10)","Accepted"," E-mail","14 Jan 2010","","","","","","A","8 Feb 2010",""
"Joint CMU-Pitt","Computational Biology","PhD (F10)","Rejected"," E-mail","5 Feb 2010","","","","","","I","8 Feb 2010",""
"Washington University In St. Louis","Molecular And Cellular Biology (DBBS)","PhD (F10)","Interview"," Phone","28 Dec 2009","  3.63","610","760","4.50","","U","7 Feb 2010","Funny story, I almost didn't get this interview because I missed their call since I was out of the country for Christmas!"
"Baylor College Of Medicine","Biochemistry & Molecular Biology (BMB)","PhD (F10)","Interview"," E-mail","22 Dec 2009","  3.63","610","760","4.50","","U","7 Feb 2010","Invited to campus visit in February"
"University Of California, Santa Cruz (UCSC)","Molecular Cell & Developmental Biology (MCDB)","PhD (F10)","Accepted"," Phone","6 Feb 2010","","","","","","A","7 Feb 2010","Interviewed 1/28-1/30. Accepted via phone 2/6."
"Princeton University","Molecular Biology","PhD (F10)","Interview"," E-mail","6 Feb 2010","","","","","","I","6 Feb 2010","If interview comes, can offer be far behind?"
"Princeton University","Molecular Biology","PhD (F10)","Interview"," E-mail","5 Feb 2010","","","","","","I","6 Feb 2010",""
"Columbia GSAS","Ecology, Evolution And Environmental Biology","PhD (F10)","Rejected"," E-mail","5 Feb 2010","","","","","","I","6 Feb 2010","Masters Offered w/ no funding"
"Princeton University","Molecular Biology","PhD (F10)","Interview"," E-mail","6 Feb 2010","","","","","","I","6 Feb 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Molecular And Cellular Biology","PhD (F10)","Interview"," E-mail","6 Feb 2010","","","","","","I","6 Feb 2010",""
"University Of Illinois, Urbana Champaign (UIUC)","Molecular And Cellular Biology","PhD (F10)","Interview"," E-mail","6 Feb 2010","","","","","","U","6 Feb 2010","I'm on cloud nine!"
"SUNY Stony Brook","Molecular And Cellular Biology (MCB)","PhD (F10)","Rejected"," E-mail","5 Feb 2010","","","","","","I","5 Feb 2010","I don't see why.....is it possible to be rejected for overqualified?"
"Stony Brook University","Molecular And Cellular Biology (MCB)","PhD (F10)","Interview"," E-mail","5 Feb 2010","","","","","","U","5 Feb 2010","Interview days Feb 19 and 26. GPA3.9 Q800 V510 AW4.0"
"University Of California, Berkeley (UCB)","Integrative Biology","PhD (F10)","Interview"," E-mail","2 Feb 2010","","","","","","A","5 Feb 2010","Very Excited!"
"Rensselaer Polytechnic Institute (RPI)","Biology","PhD (F10)","Accepted"," E-mail","5 Feb 2010","","","","","","A","5 Feb 2010",""
"Richard Gilder Graduate School - AMNH","Comparative Biology","PhD (F10)","Interview"," E-mail","4 Feb 2010","","","","","","I","5 Feb 2010","They want to do it via Skype, since I am in Peru. First interview! So nervous."
"University Of Massachusetts, Amherst","Organismic And Evolutionary Biology (OEB)","PhD (F10)","Accepted"," E-mail","4 Feb 2010","  3.72","710","770","4.00","730","A","5 Feb 2010","Woo hoo! 1 semester TA and 1 semester RA each year, including summers."
"University Of Florida","Biology","PhD (F10)","Interview"," E-mail","4 Feb 2010","","","","","","A","4 Feb 2010",""
"Duke University","Cellular And Molecular Biology (CMB)","PhD (F10)","Rejected"," E-mail","4 Feb 2010","","","","","","I","4 Feb 2010","unofficial"
"Rutgers University","Computational Biology And Molecular Biophysics (BioMaPS)","PhD (F10)","Accepted"," E-mail","4 Feb 2010","","","","","","A","4 Feb 2010",""
"University Of Washington, Seattle","Biology","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","U","4 Feb 2010","they suck"
"University Of Washington, Seattle","Biology","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","U","4 Feb 2010",""
"Cornell/Rockefeller/Sloan-Kettering","Tri-Institutional Training Program In Chemical Biology (TPCB)","PhD (F10)","Interview"," E-mail","3 Feb 2010","","","","","","I","4 Feb 2010","Hope I make it"
"University Of Minnesota, Twin Cities","Conservation Biology","PhD (F10)","Interview"," E-mail","30 Dec 2009","","","","","","A","4 Feb 2010",""
"Wake Forest University","Biochemistry & Molecular Biology (BMB)","PhD (F10)","Interview"," Phone","1 Feb 2010","","","","","","A","4 Feb 2010",""
"University Of Washington, Seattle","Biology Department","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","A","4 Feb 2010","also not surprised..."
"California Institute Of Technology (Caltech)","Biology Department","PhD (F10)","Interview"," E-mail","27 Jan 2010","","","","","","U","4 Feb 2010",""
"University Of Washington","Biology","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","A","4 Feb 2010",""
"University Of Washington, Seattle","Biology Department","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","A","4 Feb 2010",""
"Cornell/Rockefeller/Sloan-Kettering","Tri-Institutional Training Program In Chemical Biology (TPCB)","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","I","4 Feb 2010",""
"University Of Washington, Seattle","Biology","PhD (F10)","Rejected"," E-mail","4 Feb 2010","","","","","","A","4 Feb 2010","I'm not surprised, and it was lowest in my list...almost didn't apply"
"University Of Michigan PIBS","Molecular And Cell Biology","PhD (F10)","Accepted"," Phone","3 Feb 2010","","","","","","A","4 Feb 2010","YIPPPEEE!!!!"
"University Of Illinois, Urbana Champaign (UIUC)","Biophysics And Computational Biology","PhD (F10)","Rejected"," E-mail","3 Feb 2010","","","","","","A","3 Feb 2010",""
"University Of Cincinnati","Molecular And Developmental Biology","PhD (F10)","Interview"," Phone","3 Feb 2010","","","","","","I","3 Feb 2010","yayyyyy... my first interview...."
"University Of Washington, Seattle","Biology","PhD (F10)","Interview"," Phone","3 Feb 2010","","","","","","A","3 Feb 2010",""
"Duke University","Pharmacology And Cancer Biology","PhD (F10)","Interview"," E-mail","3 Feb 2010","","","","","","I","3 Feb 2010",""
"University Of Washington, Seattle","Biology Department","PhD (F10)","Interview"," E-mail","2 Feb 2010","  3.49","670","640","5.00","","A","3 Feb 2010","You have to book your own flight and then they reimburse you."
"University Of California, Berkeley (UCB)","Integrative Biology","PhD (F10)","Interview"," E-mail","3 Feb 2010","","","","","","A","3 Feb 2010","Invited for Interview Weekend February 19th and 20th."
"University Of California, Berkeley (UCB)","Integrative Biology","PhD (F10)","Interview"," E-mail","2 Feb 2010","","","","","","A","2 Feb 2010",""
"University Of California, Berkeley (UCB)","Cellular And Molecular Biology","PhD (F10)","Rejected"," E-mail","2 Feb 2010","","","","","","A","2 Feb 2010",""
