"University Of South Florida","Geology","PhD (F15)","Accepted"," Postal Service","8 Mar 2015","","","","","","A","15 Mar 2015","My first notice! I was so happy! I don't know who my advisor is, and it didn't contain any information about funding."
"San Diego State University","Geology","Masters (F15)","Accepted"," E-mail","13 Mar 2015","","","","","","A","13 Mar 2015","Accepted with TA/RA offer."
"Indiana University","Geology","Masters (F15)","Rejected"," E-mail","13 Mar 2015","","","","","","A","13 Mar 2015",""
"University Of Nebraska - Lincoln","Geology","Masters (F15)","Accepted"," E-mail","13 Mar 2015","  3.43","151","153","3.50","","A","13 Mar 2015","Whoop!"
"University Of Texas, Austin","Geology","Masters (F15)","Accepted"," E-mail","11 Mar 2015","  3.23","560","650","4.50","","A","12 Mar 2015","Accepted with full support as RA."
"University Of Alaska Fairbanks","Geology And Geophysics","Masters (F15)","Accepted"," E-mail","27 Feb 2015","","","","","","A","11 Mar 2015","Accepted with a full tuition ride and TA"
"CU Boulder","Geology","PhD (F15)","Rejected"," E-mail","23 Feb 2015","","","","","","A","11 Mar 2015",""
"University Of North Carolina","Geology","Masters (F15)","Rejected"," Website","11 Mar 2015","  3.05","150","154","3.50","","A","11 Mar 2015","Oh well :/"
"UT Austin","Geology","PhD (F15)","Accepted"," E-mail","11 Mar 2015","  3.70","159","149","4.00","","A","11 Mar 2015","Email from POI- not official yet. TA position. Very excited :)"
"California State University Long Beach","Geology","Masters (F15)","Accepted"," E-mail","11 Mar 2015","","","","","","A","11 Mar 2015","Unofficial email from adviser. TA and RA offer."
"UNC-Wilmington","Geology","Masters (F15)","Accepted"," E-mail","10 Mar 2015","","","","","","A","11 Mar 2015",""
"University Of Hawaii At Manoa","Geology And Geophysics","PhD (F15)","Accepted"," E-mail","26 Feb 2015","  3.30","146","156","4.00","","A","10 Mar 2015",""
"University Of Connecticut","Geology","PhD (F15)","Rejected"," E-mail","9 Mar 2015","","","","","","U","9 Mar 2015",""
"UC Santa Cruz","Geology","Masters (F15)","Rejected"," E-mail","9 Mar 2015","  3.30","156","158","4.00","","A","9 Mar 2015",""
"University Of Texas At Austin","Geology","Masters (F15)","Accepted"," E-mail","5 Mar 2015","  3.55","165","162","3.50","","A","8 Mar 2015","notified by mentor about acceptance, waiting for official email."
"Western Washington University","Geology","Masters (F15)","Accepted"," E-mail","6 Mar 2015","","","","","","A","6 Mar 2015","Accepted, but funding is still up in the air."
"Florida State University","Geology","PhD (F15)","Accepted"," E-mail","6 Mar 2015","  3.82","145","162","3.50","","I","6 Mar 2015","unofficial report from the dept. Funding will be announced soon."
"San Jose State University","Geology","Masters (F15)","Accepted"," E-mail","6 Mar 2015","","","","","","A","6 Mar 2015","Full funding, T/A offer"
"University Of Texas At Austin","Geology","Masters (F15)","Accepted"," E-mail","5 Mar 2015","","","","","","A","5 Mar 2015","Fully funded, stoked!"
"University Of Minnesota-Duluth","Geology","Masters (F15)","Accepted"," E-mail","3 Mar 2015","","","","","","A","5 Mar 2015",""
"West Virginia University","Geology","PhD (F15)","Accepted"," E-mail","27 Feb 2015","","","","","","U","4 Mar 2015","Accepted with funding. Excited!!!"
"University Of Louisiana At Lafayette","Geology","Masters (F15)","Accepted"," E-mail","3 Mar 2015","  3.17","150","152","3.50","","A","4 Mar 2015","Also invited to prospective student weekend. No word on funding"
"Ball State University","Geology","Masters (F15)","Accepted"," E-mail","4 Mar 2015","","","","","","A","4 Mar 2015",""
"University Of Kansas","Geology","Masters (F15)","Rejected"," E-mail","4 Mar 2015","  3.43","151","153","3.50","","A","4 Mar 2015","Crap!"
"Indiana University, Bloomington","Geology","Masters (F15)","Accepted"," E-mail","27 Feb 2015","","","","","","A","3 Mar 2015","Full Funding"
"Washington State University","Geology","Masters (F15)","Accepted"," E-mail","2 Mar 2015","","","","","","A","3 Mar 2015",""
"Colorado School Of Mines","Geology","PhD (F15)","Accepted"," Website","2 Mar 2015","  3.40","158","155","4.00","","I","2 Mar 2015","Letter Received. POI contacted me unnoficially last week."
"West Virginia University","Geology","PhD (F15)","Accepted"," E-mail","26 Feb 2015","","","","","","U","26 Feb 2015",""
"Syracuse University","Geology","Masters (F15)","Accepted"," E-mail","26 Feb 2015","  3.05","161","159","5.00","","A","26 Feb 2015","Full funding. I was told lab experience and a well-written PS gave me an edge."
"Stanford","Geology","PhD (F15)","Rejected"," E-mail","26 Feb 2015","  3.02","610","800","3.00","","","26 Feb 2015","1 first author paper in revision. Contacted POI before but didn't get any reply. Good luck guys!"
"CU Boulder","Geology","PhD (F15)","Rejected"," E-mail","26 Feb 2015"," ","159","149","4.00","","A","26 Feb 2015","Expected. POI didn't have the funding necessary."
"Stanford","Geology","PhD (F15)","Rejected"," E-mail","26 Feb 2015","","","","","","A","26 Feb 2015",""
"University Of Missouri","Geology","Masters (F15)","Wait listed"," E-mail","24 Feb 2015","","","","","","A","25 Feb 2015","POI emailed me stating that my application was strong, however he had a lot of applicants and I have been put on the waiting list. I should receive an update if/when his accepted students decline the offer."
"Central Washington University","Geology","Masters (F15)","Accepted"," E-mail","24 Feb 2015","  3.30","164","152","5.00","","A","25 Feb 2015",""
"West Virginia University","Geology","PhD (F15)","Rejected"," E-mail","20 Feb 2015","  3.50","159","167","4.00","","I","25 Feb 2015",""
"IUPUI","Geology","Masters (F15)","Accepted"," E-mail","25 Feb 2015","","","","","","A","25 Feb 2015",""
"University Of Pittsburgh","Geology And Planetary Sciences","PhD (F15)","Accepted"," E-mail","21 Feb 2015"," ","162","162","4.50","","I","21 Feb 2015",""
"University Of Oklahoma","Geology","Masters (F15)","Interview"," E-mail","18 Feb 2015","","","","","","A","21 Feb 2015",""
"West Virginia University","Geology","Masters (F15)","Rejected"," E-mail","19 Feb 2015","","","","","","A","20 Feb 2015",""
"University Of British Columbia","Geology","Masters (F15)","Rejected"," E-mail","20 Feb 2015","","","","","","A","20 Feb 2015",""
"University Of Minnesota","Geology","Masters (F15)","Other"," E-mail","19 Feb 2015","","","","","","A","19 Feb 2015","Was emailed by POI that my application was strong. They don't have a budget currently so waiting on funding to officially accept students. Also stated that ""my file will be considered further."""
"University Of Kentucky","Geology","Masters (F15)","Interview"," E-mail","30 Jan 2015","","","","","","A","19 Feb 2015","Invited to visit, was asked to create a ~45min presentation on previous work."
"University Of Texas Dallas","Geology","Masters (F14)","Accepted"," Website","19 Feb 2015","  3.05","150","154","3.50","","A","19 Feb 2015",""
"University Of Utah","Geology And Geophysics","PhD (F15)","Accepted"," E-mail","18 Feb 2015","  3.40","155","158","4.00","","I","18 Feb 2015","Email from POI, official letter to come. 3 years of research, good fit."
"University Of Oregon","Geology","PhD (F15)","Wait listed"," E-mail","16 Feb 2015","  3.89","151","160","4.50","","I","17 Feb 2015","Wait listed based on the acceptance on the top candidates."
"University Of Hawaii At Manoa","Geology","PhD (F15)","Accepted"," E-mail","14 Feb 2015","  3.89","151","160","4.50","","I","17 Feb 2015","Unofficial acceptance from PI based on certain criteria. Awesome!"
"University Of Florida","Geology","PhD (F15)","Accepted"," E-mail","17 Feb 2015","  3.60","168","158","5.00","","A","17 Feb 2015",""
"University Of Pittsburgh","Geology And Planetary Science","PhD (F15)","Accepted"," E-mail","4 Feb 2015","  3.30","160","159","5.50","","A","16 Feb 2015","Admitted after phone interview; fully funded; invited to meet department in late February"
"Kansas University","Geology","Masters (F15)","Accepted"," E-mail","30 Jan 2015","  3.69","160","159","4.00","","A","13 Feb 2015","Email from POI, offered a TA position, and invited to come out for a visit."
"University Of Texas At Austin","Geology","PhD (F15)","Accepted"," E-mail","9 Feb 2015","  3.40","158","155","4.00","","I","9 Feb 2015","3 years of research; have external funding"
"Yale","Geology And Geophysics","PhD (F15)","Accepted"," E-mail","9 Feb 2015","","","","","","A","9 Feb 2015","interview weekend went well :)"
"University Of Texas At Austin","Geology","Masters (F15)","Interview"," E-mail","9 Feb 2015","","","","","","A","9 Feb 2015","POI and the department sent out visit invitation last week. Looks like it will be a big one!"
"UC Davis","Geology","PhD (F15)","Accepted"," E-mail","8 Feb 2015","","","","","","U","8 Feb 2015",""
"University Of Oregon","Geology","PhD (F15)","Accepted"," Postal Service","5 Feb 2015","","","","","","A","6 Feb 2015","Just got notified of acceptance to U of O for a Phd! This came after an invitation to their visitation weekend."
"Oregon State University","Geology","PhD (F15)","Accepted"," E-mail","5 Feb 2015","","","","","","U","5 Feb 2015","email sent from a prospective professor, waiting for formal letter shortly, and getting offer to visit the department in person."
"Stanford","Geology","PhD (F15)","Rejected"," Website","5 Feb 2015","","","","","","I","5 Feb 2015","Expected"
"University Of Nevada, Reno","Geology","PhD (F14)","Other"," E-mail","4 Feb 2015","  3.40","55","56","4.50","","I","5 Feb 2015","""a top applicant"". Invited to attend a recruitment event March 6-7."
"University Of Texas Austin","Geology","Masters (F15)","Interview"," E-mail","4 Feb 2015","  3.83","158","161","4.00","","A","4 Feb 2015","1 year of research experience, 1 published map, 1 conference poster presentation, 3 relevant jobs/internships"
"University Of South Carolina","Geology","PhD (F15)","Interview"," E-mail","26 Jan 2015","","","","","","A","2 Feb 2015",""
"University Of Oregon","Geology","PhD (F15)","Interview"," E-mail","19 Jan 2015","","","","","","A","30 Jan 2015","Just got an email from U of O's Geology department inviting me for a visit at the end of February, first days of march. Whoo!"
"Oregon State University","Geology","PhD (F15)","Rejected"," E-mail","22 Jan 2015","  3.60","143","158","0.00","","","23 Jan 2015",""
"Colorado School Of Mines","Geology","Masters (F15)","Accepted"," E-mail","15 Dec 2014","","","","","","A","21 Jan 2015","Fully funded! So excited!"
"Colorado School Of Mines","Geology","Masters (F15)","Accepted"," E-mail","15 Dec 2015","","","","","","A","21 Jan 2015","Fully funded! So excited!"
"University Of Illinois Urbana-Champaign","Geology","PhD (F15)","Accepted"," E-mail","21 Jan 2015","","","","","","A","21 Jan 2015","Email from PI; invited to department meeting in February"
"Yale University","Geology And Geophysics","PhD (F15)","Interview"," E-mail","9 Jan 2015","","","","","","A","10 Jan 2015","invited to department's Open House event in early February!"
"Rosenstiel School For Marine And Atmospheric Sciences, University Of Miami","Marine Geology And Geophysics","PhD (F14)","Other"," Other","29 May 2014","","","","","","O","29 May 2014","what is wrong with this school? anyone else still waiting for any news ???"
"CUNY, Queens College","Geology","Masters (F14)","Accepted"," Postal Service","16 May 2014","  3.14","163","162","5.00","","A","21 May 2014","Applied after deadline for late-appearing grad student opportunity; this probably doesn't reflect normal timeline for grad applicants. Attending!"
"Northern Arizona University (NAU)","Geology","Masters (F14)","Rejected"," Postal Service","23 Apr 2014","  3.14","163","162","5.00","","A","21 May 2014","Wait listed previously (did not post that result on GradCafe), later told no spots opened up.  Approximate notification date."
"The University Of Tulsa","Geology","Masters (F14)","Accepted"," E-mail","20 May 2014","  2.89","142","159","2.50","","I","20 May 2014",""
"Michigan Tech","Geology","Masters (F14)","Accepted"," Website","20 May 2014","  2.89","142","159","2.50","","I","20 May 2014",""
"University Of Nevada Las Vegas (UNLV)","Geology","Masters (F14)","Accepted"," Website","8 May 2014","","","","","","A","9 May 2014","Unlikely to have funding, but too late now, I've already accepted elsewhere."
"University Of Pittsburgh","Geology And Planetary Science","PhD (F14)","Other"," Other","7 May 2014","","","","","","I","7 May 2014","Has anyone heard from this program yet?"
"South Carolina University","Geology","Masters (F14)","Rejected"," E-mail","5 May 2014","","","","","","A","5 May 2014",""
"RSMAS","Marine Geology","PhD (F14)","Other"," Other","2 May 2014","","","","","","I","2 May 2014","what is going on this year? Anyone has any information???"
"U Of Idaho","Geology","Masters (F14)","Rejected"," E-mail","26 Apr 2014","","","","","","I","26 Apr 2014",""
"University Of Wyoming","Geology And Geophysics","Masters (F14)","Rejected"," E-mail","26 Apr 2014","","","","","","A","26 Apr 2014",""
"Rosenstiel School Of Marine And Atmospheric Science","Marine Geology And Geophysics","PhD (F14)","Other"," Other","25 Apr 2014","","","","","","I","25 Apr 2014","to the poster below : I have applied to the geophysics at RSMAS, but still have nothing, do you have any other information about admission process in this year? thank you sooo much."
"University Of Utah","Geology","Masters (F14)","Rejected"," Website","24 Apr 2014","","","","","","I","24 Apr 2014",""
"UC Davis","Geology","Masters (F14)","Rejected"," E-mail","22 Apr 2014","","","","","","A","22 Apr 2014",""
"Virginia Tech（VT）","Geology","Masters (F14)","Rejected"," E-mail","22 Apr 2014","","","","","","I","22 Apr 2014",""
"UC Davis","Geology","Masters (F14)","Rejected"," Other","19 Apr 2014","","","","","","A","21 Apr 2014","Standard website rejection letter with reason inserted. Good school, good program. Received email from potential advisor about area of research, said to email back if interested, I did, but no response. Pretty sure they opted for a PhD student instead of MS. No problem with this this rejection, good luck everyone!"
"Louisiana State University","Geology","Masters (F14)","Rejected"," E-mail","17 Apr 2014","","","","","","A","17 Apr 2014","Rejected by all schools, see you guys next year!"
"University Oh Houston","Geology","Masters (F14)","Accepted"," E-mail","17 Apr 2014","","","","","","U","17 Apr 2014","With 2 years of teachin assistantship"
"University Of California, Davis","Geology","PhD (F14)","Accepted"," E-mail","15 Apr 2014","","","","","","I","16 Apr 2014","5 years financial support."
"University Of Arizona","Geology","Masters (F14)","Rejected"," Postal Service","15 Apr 2014","","","","","","","15 Apr 2014","Letter received today. Only applied to work with one advisor looking for someone who already has an MS (I don't)."
"NDSEG","Geology - Climate Science","PhD (F14)","Wait listed"," E-mail","10 Apr 2014","","","","","","A","14 Apr 2014","Still being considered"
"University Of Pittsburgh","Geology - Climate Science","PhD (F14)","Wait listed"," E-mail","10 Apr 2014","","","","","","A","14 Apr 2014","Still being considered"
"Cornell University","Geology","Masters (F14)","Other"," Other","13 Apr 2014","","","","","","A","13 Apr 2014","Still haven't heard back after visit in February, still have my hopes up for their program!
"
"Stanford University","Geological And Environmental Sciences (Geology)","Masters (F14)","Rejected"," E-mail","9 Apr 2014","","","","","","A","10 Apr 2014","A bit of a bizarre experience; informal offer but funding was iffy from the start as the source of funding was coming from another project - unorthodox and not typical, but funding could not be secured for the research team I wanted to join. I was told no one in the program gets admitted without funding. Great campus though!"
"University Of Texas At Austin","Geology","Masters (F14)","Rejected"," E-mail","10 Apr 2014","","","","","","A","10 Apr 2014","Standard rejection email, over 600 candidates applied! Happy with my decision to accept Colorado School of Mines! Good luck everyone!"
"University Of Maryland ","Geology","PhD (F14)","Rejected"," E-mail","10 Apr 2014","","","","","","I","10 Apr 2014",""
"UT Austin","Geology","Masters (F14)","Rejected"," E-mail","10 Apr 2014","","","","","","A","10 Apr 2014",""
"Uiuc","Geology PhD","PhD (F14)","Accepted"," E-mail","10 Apr 2014","  3.60","142","300","99.99","","I","10 Apr 2014","without funding for the first year"
"Colorado School Of Mines","Geology","Masters (F14)","Rejected"," E-mail","9 Apr 2014","","","","","","I","10 Apr 2014","I'm so sad……"
"San Diego State","Geology","Masters (F14)","Other"," E-mail","9 Apr 2014","","","","","","A","9 Apr 2014","""Funding waitlist"".  Accpeted but since Im out of state I have to hope one of the 2 in state students for my POI rejects for funding.  Fingers crossed."
"Cornell University","Geology","PhD (F14)","Interview"," Other","11 Feb 2014","  4.00","167","163","5.00","","A","9 Apr 2014","Because of the timing of responses for grad schools and students, this whole thing can get messy, so please keep the following in mind: 1) Non-funded offers can be rescinded at any time, so you may want to accept before 4/15 and then if you get an offer afterward that you want to accept, contact the first school for an official ""release"" (no school wants you if you don't want to be there, and it will inconvenience them, but this is the nature of the system, they will understand); and 2) if you've received a *funded* offer, you cannot be forced to respond before 4/15 (provided the school is participating in the Council of Graduate Schools) and they cannot withdraw a funded offer before then. You have until 4/15 to resign from your funded acceptance if you choose another program. After 4/15, again, you need to be officially released from the offer, so contact the school. Keep in mind that offers will be made after 4/15 as the majority of students will have decided by then, but the chances of funded are generally decreased. I wish everyone the best."
"Colorado School Of Mines","Geology","Masters (F14)","Accepted"," Other","26 Mar 2014","  4.00","167","163","5.00","","A","9 Apr 2014","Spoke with advisor in person in February and given an informal offer, unofficial department email from chair came in March, then official e-application response a few days later. Officially accepted fully funded GTA offer. I've been taking classes here P/T for the last year looking for a project and funding (I'm *not* interested petroleum, so that will limit your options here if studying Geology)."
"Oregon State University","Geology","Masters (F14)","Rejected"," E-mail","6 Mar 2014","","","","","","A","8 Apr 2014","Wait-listed until the second round, which from the email sounds like it will happen after April 15th (second round offers will occur if students decline)."
"University Of Arizona","Geology","Masters (F14)","Rejected"," E-mail","5 Apr 2014","","","","","","A","8 Apr 2014","Just accepted an offer from another program that was a better fit so no biggie."
"University Of Coppenhargen- Denmark","Geology-Geophysics","Masters (F14)","Accepted"," E-mail","7 Apr 2014","","","","","","I","7 Apr 2014","Financial assistance not available for faculty of Science, for this year."
"West Virginia University","Geology","PhD (F14)","Rejected"," E-mail","29 Mar 2014","","","","","","I","6 Apr 2014",""
"University Of Arizona","Geology","Masters (F14)","Rejected"," E-mail","4 Apr 2014","","","","","","A","5 Apr 2014","Actually really ok with this - there was only person person I was interested in working with and even that wasn't a perfect match. Good luck everyone! 3 more schools to hear from!"
"University Of Kentucky (UK)","Geology","Masters (F14)","Rejected"," Other","4 Apr 2014","  3.18","159","152","3.50","","A","5 Apr 2014","Informally told by email that first round decisions were made I'm not on a further wait list with my POI."
"Colorado School Of Mines","Geology","Masters (F14)","Accepted"," Website","4 Apr 2014","","","","","","I","4 Apr 2014",""
"Arizona State University","Geology","PhD (F14)","Rejected"," E-mail","1 Apr 2014","","","","","","A","1 Apr 2014",""
"SUNY Stony Brook","Geology","Masters (F14)","Rejected"," E-mail","7 Mar 2014","","","","","","I","1 Apr 2014",""
"Rutgers, The State University Of New Jersey","Geology","Masters (F14)","Rejected"," E-mail","14 Mar 2014","","","","","","I","1 Apr 2014",""
"Indiana University Bloomington","Geology","Masters (F14)","Rejected"," Phone","31 Mar 2014","","","","","","A","31 Mar 2014","Was notified by portal to ""contact program office"" and  the secretary said I was not on the list and that acceptance letters were sent out weeks ago. Why am I only hearing now? So disappointed and sad. This was my first choice."
"Louisiana State University","Geology","Masters (F14)","Rejected"," E-mail","28 Mar 2014","","","","","","A","28 Mar 2014",""
"Colorado School Of Mines","Geology","Masters (F14)","Accepted"," E-mail","28 Mar 2014","","","","","","A","28 Mar 2014","No funding decision made yet"
"Brown University","Geology","PhD (F14)","Rejected"," Website","6 Mar 2014","","","","","","A","27 Mar 2014",""
"University Of Utah","Geology","Masters (F14)","Rejected"," Website","26 Mar 2014","","","","","","A","26 Mar 2014",""
"CSU Fresno","Geology","Masters (F14)","Accepted"," Postal Service","20 Mar 2014","","","","","","A","25 Mar 2014",""
"SMU","Geology","Masters (F14)","Rejected"," E-mail","25 Mar 2014","","","","","","A","25 Mar 2014",""
"Washington State University - Pullman","Geology","Masters (F14)","Accepted"," Postal Service","24 Mar 2014","  3.50","161","153","4.50","","A","24 Mar 2014","Accepted with guaranteed funding (TA) for two years, couldn't be happier!"
"Idaho State University","Geology","Masters (F14)","Accepted"," E-mail","2 Mar 2014","  3.67","158","157","4.00","","A","24 Mar 2014","Interesting project and good funding, but not the greatest fit."
"Central Washington University","Geology","Masters (F14)","Accepted"," Postal Service","10 Mar 2014","  3.67","157","157","4.00","","A","24 Mar 2014","Tuition waiver, student salary, health insurance. Will accept. I am pretty excited"
"University Of South Carolina","Geology","PhD (F14)","Accepted"," E-mail","21 Mar 2014","","","","","","A","23 Mar 2014",""
"University Of Tulsa","Geology","Masters (F14)","Accepted"," E-mail","21 Mar 2014","","","","","","A","22 Mar 2014",""
"University Of Texas-El Paso","Geology","Masters (F14)","Accepted"," E-mail","21 Mar 2014","  3.64","159","152","4.50","","A","21 Mar 2014","Have to heard about funding."
"CSU Fresno","Geology","Masters (F14)","Accepted"," Postal Service","20 Mar 2014","","","","","","A","21 Mar 2014",""
"University Of Massachusetts, Amherst","Geoscience (Geology)","Masters (F14)","Rejected"," E-mail","13 Mar 2014","","","","","","A","21 Mar 2014",""
"Cornell","Geology","PhD (F14)","Rejected"," E-mail","10 Mar 2014","","","","","","A","19 Mar 2014","My fiance and I were both rejected the same day."
"UC Davis","Geology","PhD (F14)","Rejected"," E-mail","12 Mar 2014","","","","","","A","17 Mar 2014",""
"University Of Florida","Geology","Masters (F14)","Accepted"," E-mail","17 Mar 2014","","","","","","A","17 Mar 2014",""
"MIT","Geology And Geochemistry","PhD (F14)","Rejected"," E-mail","16 Mar 2014","  3.60","142","158","3.00","","I","16 Mar 2014",""
"University Of Hawaii At Manoa","Geology And Geophysics","Masters (F14)","Accepted"," E-mail","12 Mar 2014","  3.97","163","165","4.50","","U","15 Mar 2014",""
"University Of Kansas","Geology","Masters (F14)","Rejected"," Website","12 Mar 2014","","","","","","","12 Mar 2014","""You have been denied admission."" Bumms."
"Stanford University","Geological And Environmental Sciences (Geology)","PhD (F14)","Rejected"," Website","10 Mar 2014","","","","","","A","12 Mar 2014","Also received a kind email from the advisor about the direction of the research group into which I was inquiring - it may not exists for much longer, so funding could no longer be justified. Final department decision was on the GES application status website. Also invited to visit last month."
"Arizona State University","Geology","Masters (F14)","Rejected"," E-mail","11 Mar 2014","","","","","","A","12 Mar 2014","Apparently my POI isnt accepting anyone, would have been top applicant."
"UC Davis","Geology","PhD (F14)","Rejected"," E-mail","12 Mar 2014","","","","","","A","12 Mar 2014","Expected, but still disappointing"
"University Of California Davis","Geology","PhD (F14)","Rejected"," Website","12 Mar 2014","  3.37","153","164","3.00","","I","12 Mar 2014","3rd rej"
"University Of Oklahoma","Geology And Geophysics","PhD (F14)","Rejected"," E-mail","11 Mar 2014","","","","","","A","12 Mar 2014",""
"University Of Oklahoma","Geology And Geophysics","Masters (F13)","Rejected"," E-mail","11 Mar 2014","","","","","","A","11 Mar 2014",""
"Michigan State University","Geology","PhD (F14)","Wait listed"," E-mail","11 Mar 2014","","","","","","A","11 Mar 2014","E-mailed PoI (who actually made being wait listed sound really good somehow). Keeping fingers crossed."
"Kent State University","Geology","PhD (F14)","Accepted"," Other","11 Mar 2014","","","","","","A","11 Mar 2014","Tuition waiver and TA position."
"Brigham Young University","Geology","Masters (F14)","Rejected"," E-mail","7 Mar 2014","  3.34","157","159","4.00","","A","10 Mar 2014","Should have made better contact with the professors."
"East Carolina University","Geology","Masters (F14)","Accepted"," E-mail","8 Feb 2014","","","","","","A","10 Mar 2014","Got an Amazing offer and they were quick to let me know"
"Oregon State University","Geology","PhD (F14)","Wait listed"," E-mail","6 Mar 2014","","","","","","A","10 Mar 2014",""
"Indiana University - Bloomington","Geology","PhD (F14)","Interview"," E-mail","22 Feb 2014","","","","","","A","10 Mar 2014","Email to interview. Went on interview (3/6-3/8)."
"University Of Pittsburgh","Geology And Planetary Sciences","Masters (F14)","Accepted"," Other","5 Mar 2014","  3.52","151","156","4.50","","A","7 Mar 2014","POI came to my current university to give me unofficial acceptance. Still working out the details of the research assistantship, but I should have the official letter of acceptance before April 15. First choice school - dreams do come true!"
"Southern Illinois University","Geology","Masters (F14)","Other"," E-mail","7 Mar 2014","  3.52","151","156","4.50","","A","7 Mar 2014","Offered admittance and partial scholarship (1/3 of my tuition), no other assistantship, so I will most likely decline."
"Oregon State University","Geology","PhD (F14)","Wait listed"," E-mail","7 Mar 2014","","","","","","A","7 Mar 2014","I contacted OSU about the status of my application. They said first round offers went out in February and that my application was being held until second round."
"University Of Colorado Boulder","Geology","Masters (F14)","Rejected"," E-mail","7 Mar 2014","","","","","","O","7 Mar 2014","I didn't really put much effort into my personal statement."
"University Of Georgia","Geology","Masters (F14)","Rejected"," Website","6 Mar 2014","","","","","","A","6 Mar 2014",""
"University Of Nebraska--Lincoln","Geology","PhD (F14)","Rejected"," E-mail","6 Mar 2014","","","","","","A","6 Mar 2014",""
"South Dakota School Of Mines","Geology","Masters (F14)","Rejected"," E-mail","28 Feb 2014","","","","","","A","5 Mar 2014","Terrible fit...Don't know why I applied"
"Colorado School Of Mines","Geology","Masters (F14)","Accepted"," E-mail","20 Feb 2014","","","","","","A","3 Mar 2014","Full funding for MS, option to continue on to PhD with full funding as well."
"University Of Chicago","Geology","PhD (F14)","Rejected"," Postal Service","26 Feb 2014","","","","","","","1 Mar 2014","Although website says program is not space limited, I am now informed they are a small program and space is limited. Would have dieted if I'd known."
"Stanford","Geology","PhD (F14)","Rejected"," Website","1 Mar 2014","","","","","","I","1 Mar 2014",""
"Stanford University","Geology","PhD (F14)","Rejected"," E-mail","28 Feb 2014","","","","","","A","1 Mar 2014","Rejection on the basis of limited availability of spaces...as normal."
"MIT/WHOI","Marine Geology And Geophysics","PhD (F14)","Wait listed"," E-mail","28 Feb 2014","  3.87","164","166","3.50","","A","28 Feb 2014",""
"MIT/WHOI","Marine Geology And Geophysics","PhD (F14)","Wait listed"," E-mail","28 Feb 2014","  3.97","163","165","4.50","","U","28 Feb 2014",""
"Stanford","Geology","PhD (F14)","Rejected"," E-mail","28 Feb 2014","","","","","","U","28 Feb 2014",""
"University Of Arizona","Geology","Masters (F14)","Rejected"," E-mail","25 Feb 2014","","","","","","U","26 Feb 2014",""
"Tulane University","Geology","PhD (F14)","Accepted"," E-mail","25 Feb 2014","  3.63","159","152","4.50","","A","25 Feb 2014","Attended prospective student weekend was notified three days later. Board of Regents Fellowship offered. 26k plus full tuition waiver."
"Northern Arizona University","Geology","Masters (F14)","Accepted"," E-mail","20 Feb 2014","","","","","","A","22 Feb 2014","Email from POI; full funding through TA/RA."
"University Of Kansas","Geology-petroleum Geology","Masters (F14)","Rejected"," E-mail","22 Feb 2014"," ","170","151","3.00","","I","22 Feb 2014","The second reject after CSM. My god!!!"
"West Virginia University","Geology","Masters (F14)","Accepted"," E-mail","20 Feb 2014","  3.64","159","156","4.00","","A","20 Feb 2014","Emailed last week from POI. Emailed today official acceptance and offer for stipend and tuition coverage."
"SUNY Binghamton","Geology","Masters (F14)","Accepted"," E-mail","10 Feb 2014","","","","","","A","18 Feb 2014","Accepted to MS program, with option to enter under their MS/PhD track. Funded!"
"University Of California At Riverside","Geology","PhD (F14)","Accepted"," E-mail","12 Feb 2014","","","","","","A","18 Feb 2014","Fellowship with 5 years guaranteed funding"
"University Of Oregon","Geology","PhD (F14)","Accepted"," E-mail","12 Feb 2014","","","","","","A","18 Feb 2014","Fully Funded...type unknown"
"Lehigh University","Geology","PhD (F14)","Rejected"," E-mail","12 Feb 2014","","","","","","A","18 Feb 2014","General email to all Ph.D. students for a particular adviser of no funding availble"
"Colorado School Of Mines","Geology","PhD (F14)","Rejected"," E-mail","17 Feb 2014","","","","","","I","18 Feb 2014","The graduate office forwarded my docu*ent to the department on 02/13/2014. The decision was made at the same day. what a quick rejection and what a fast department. they handle my application just in a few minutes. also I had a good feedback from a faculty member there. ooooooooooooooooh nooooooooooo, just wasting money. still waiting for good news from others."
"Arizona State University","Geology","PhD (F14)","Accepted"," E-mail","12 Feb 2014","","","","","","A","18 Feb 2014",""
"UMN Twin Cities","Geology","PhD (F14)","Accepted"," E-mail","4 Feb 2014","","","","","","A","15 Feb 2014",""
"University Of Hawaii","Geology And Geophysics","PhD (F14)","Accepted"," E-mail","15 Feb 2014","  3.20","160","156","4.00","","A","15 Feb 2014","Full ride, RA fellowship, great pay, great program, currently deciding."
"University Of Texas, Austin","Geology","Masters (F14)","Accepted"," E-mail","14 Feb 2014","","","","","","","14 Feb 2014","TA/RA full support 2 years"
"Indiana University - Bloomington","Geology","Masters (F14)","Interview"," E-mail","13 Feb 2014","","","","","","","14 Feb 2014",""
"Colorado School Of Mines (CSM)","Petroleum Geology","Masters (F14)","Rejected"," E-mail","14 Feb 2014"," ","151","170","3.00","","I","14 Feb 2014","first reject, still wait for the decision from Geophysics of CSM"
"Indiana University - Bloomington","Geology","PhD (F14)","Accepted"," E-mail","13 Feb 2014","","","","","","A","14 Feb 2014",""
"Yale","Geology And Geophysics","PhD (F14)","Accepted"," E-mail","12 Feb 2014","","","","","","I","14 Feb 2014",""
